id,text1,text2
ID-18594-SYSTEM-REFERENCE-PG,"sebuah badan usaha milik negara di bawah depertemen perindustrian dan perdagangan akan menggabungkan dua anak perusahaannya , yakni pt barata indonesia dan boma bisma indraperusahaan yang bergerak dalam bidang industri alat berat dan manufaktur .","ribuan karyawan pt barata indonesia dan boma bisma indra terancam pemutusan hubungan kerja .
penyebabnya , bpis akan menggabungkan dua perusahaan tersebut .
"
ID-18594-REFERENCE-SYSTEM-PG,"ribuan karyawan pt barata indonesia dan boma bisma indra terancam pemutusan hubungan kerja .
penyebabnya , bpis akan menggabungkan dua perusahaan tersebut .
","sebuah badan usaha milik negara di bawah depertemen perindustrian dan perdagangan akan menggabungkan dua anak perusahaannya , yakni pt barata indonesia dan boma bisma indraperusahaan yang bergerak dalam bidang industri alat berat dan manufaktur ."
ID-18594-SYSTEM-REFERENCE-BERT,"secara keseluruhan , dua perusahaan itu memiliki lima ribu tenaga kerja .
jika mereka telah bergabung menjadi satu perusahaan , diperkirakan 2 . 500 karyawan akan terkena pemutusan hubungan kerja .
","ribuan karyawan pt barata indonesia dan boma bisma indra terancam pemutusan hubungan kerja .
penyebabnya , bpis akan menggabungkan dua perusahaan tersebut .
"
ID-18594-REFERENCE-SYSTEM-BERT,"ribuan karyawan pt barata indonesia dan boma bisma indra terancam pemutusan hubungan kerja .
penyebabnya , bpis akan menggabungkan dua perusahaan tersebut .
","secara keseluruhan , dua perusahaan itu memiliki lima ribu tenaga kerja .
jika mereka telah bergabung menjadi satu perusahaan , diperkirakan 2 . 500 karyawan akan terkena pemutusan hubungan kerja .
"
ID-18189-SYSTEM-REFERENCE-PG,"pelaksanaan otonomi kampus di indonesia masih menghadapi berbagai kendala , baik internal kampus maupun dari pemerintah .
perguruan tinggi negeri di tanah air diberikan kewenangan untuk menjalankan kebijakan kampusnya .
sayangnya , lanjut satryo , banyak ptn yang belum siap menghadapi otonomi kampus .","perguruan tinggi negeri ( ptn ) di tanah air rata-rata belum siap melaksanakan otonomi pendidikan .
paling tidak dibutuhkan lima tahun untuk mengantarkan sebuah ptn mandiri .
"
ID-18189-REFERENCE-SYSTEM-PG,"perguruan tinggi negeri ( ptn ) di tanah air rata-rata belum siap melaksanakan otonomi pendidikan .
paling tidak dibutuhkan lima tahun untuk mengantarkan sebuah ptn mandiri .
","pelaksanaan otonomi kampus di indonesia masih menghadapi berbagai kendala , baik internal kampus maupun dari pemerintah .
perguruan tinggi negeri di tanah air diberikan kewenangan untuk menjalankan kebijakan kampusnya .
sayangnya , lanjut satryo , banyak ptn yang belum siap menghadapi otonomi kampus ."
ID-18189-SYSTEM-REFERENCE-BERT,"pelaksanaan otonomi kampus di indonesia masih menghadapi berbagai kendala .
untuk mempersiapkan otonomi kampus paling tidak membutuhkan waktu lima tahun .
","perguruan tinggi negeri ( ptn ) di tanah air rata-rata belum siap melaksanakan otonomi pendidikan .
paling tidak dibutuhkan lima tahun untuk mengantarkan sebuah ptn mandiri .
"
ID-18189-REFERENCE-SYSTEM-BERT,"perguruan tinggi negeri ( ptn ) di tanah air rata-rata belum siap melaksanakan otonomi pendidikan .
paling tidak dibutuhkan lima tahun untuk mengantarkan sebuah ptn mandiri .
","pelaksanaan otonomi kampus di indonesia masih menghadapi berbagai kendala .
untuk mempersiapkan otonomi kampus paling tidak membutuhkan waktu lima tahun .
"
ID-26293-SYSTEM-REFERENCE-PG,"sebanyak dua peleton polisi dan tni masih bersiaga di kawasan pasar induk tradisional masomba , palu selatan , sulteng .
dua peleton polisi dan tni masih bersiaga di kawasan masomba , palu selatan , sulteng .","aparat keamanan masih menjaga ketat pasar masomba , palu selatan , sulawesi tengah , menyusul kerusuhan yang melanda kawasan tersebut .
pelaku pembunuh bripka zakir mosi belum tertangkap .
"
ID-26293-REFERENCE-SYSTEM-PG,"aparat keamanan masih menjaga ketat pasar masomba , palu selatan , sulawesi tengah , menyusul kerusuhan yang melanda kawasan tersebut .
pelaku pembunuh bripka zakir mosi belum tertangkap .
","sebanyak dua peleton polisi dan tni masih bersiaga di kawasan pasar induk tradisional masomba , palu selatan , sulteng .
dua peleton polisi dan tni masih bersiaga di kawasan masomba , palu selatan , sulteng ."
ID-26293-SYSTEM-REFERENCE-BERT,"menyusul kerusuhan antarwarga di pasar masomba , palu selatan , sulawesi tengah , sebanyak dua peleton polisi dan tni masih bersiaga di kawasan tersebut .
polisi masih memeriksa empat saksi kunci kerusuhan .
","aparat keamanan masih menjaga ketat pasar masomba , palu selatan , sulawesi tengah , menyusul kerusuhan yang melanda kawasan tersebut .
pelaku pembunuh bripka zakir mosi belum tertangkap .
"
ID-26293-REFERENCE-SYSTEM-BERT,"aparat keamanan masih menjaga ketat pasar masomba , palu selatan , sulawesi tengah , menyusul kerusuhan yang melanda kawasan tersebut .
pelaku pembunuh bripka zakir mosi belum tertangkap .
","menyusul kerusuhan antarwarga di pasar masomba , palu selatan , sulawesi tengah , sebanyak dua peleton polisi dan tni masih bersiaga di kawasan tersebut .
polisi masih memeriksa empat saksi kunci kerusuhan .
"
ID-13858-SYSTEM-REFERENCE-PG,"presiden abdurrahman wahid harus bisa menghormati proses konstitusional yang kini tengah berjalan .
presiden terkesan acuh dan menyepelekan dpr .
sayang , presiden terkesan acuh dan menyepelekan dpr .
sayang , presiden terkesan acuh .","sejumlah fraksi di dpr dipastikan akan meminta mpr menggelar sidang istimewa .
presiden abdurrahman wahid dinilai tak serius menanggapi memorandum i dan ii .
"
ID-13858-REFERENCE-SYSTEM-PG,"sejumlah fraksi di dpr dipastikan akan meminta mpr menggelar sidang istimewa .
presiden abdurrahman wahid dinilai tak serius menanggapi memorandum i dan ii .
","presiden abdurrahman wahid harus bisa menghormati proses konstitusional yang kini tengah berjalan .
presiden terkesan acuh dan menyepelekan dpr .
sayang , presiden terkesan acuh dan menyepelekan dpr .
sayang , presiden terkesan acuh ."
ID-13858-SYSTEM-REFERENCE-BERT,"anggota dpr dari pdi - p zulvan lindan menyatakan presiden abdurrahman wahid harus bisa menjelaskan segala persoalan yang terjadi di tanah air , sekaligus membahas potensi konflik horizontal di masyarakat .
","sejumlah fraksi di dpr dipastikan akan meminta mpr menggelar sidang istimewa .
presiden abdurrahman wahid dinilai tak serius menanggapi memorandum i dan ii .
"
ID-13858-REFERENCE-SYSTEM-BERT,"sejumlah fraksi di dpr dipastikan akan meminta mpr menggelar sidang istimewa .
presiden abdurrahman wahid dinilai tak serius menanggapi memorandum i dan ii .
","anggota dpr dari pdi - p zulvan lindan menyatakan presiden abdurrahman wahid harus bisa menjelaskan segala persoalan yang terjadi di tanah air , sekaligus membahas potensi konflik horizontal di masyarakat .
"
ID-25620-SYSTEM-REFERENCE-PG,"puncak arus balik di pelabuhan bakauheni , lampung , masih lengang .
puncak arus balik diperkirakan empat hari setelah idul fitri .
kendati demikian , pt angkutan sungai , darat , dan penyeberangan telah menyiagakan 20 kapal roro .","arus balik di sejumlah jalur utama masih lengang .
volume arus balik di bakauheni , lampung , belum memperlihatkan lonjakkan .
situasi yang sama juga terjadi di bumiayu , jawa tengah .
"
ID-25620-REFERENCE-SYSTEM-PG,"arus balik di sejumlah jalur utama masih lengang .
volume arus balik di bakauheni , lampung , belum memperlihatkan lonjakkan .
situasi yang sama juga terjadi di bumiayu , jawa tengah .
","puncak arus balik di pelabuhan bakauheni , lampung , masih lengang .
puncak arus balik diperkirakan empat hari setelah idul fitri .
kendati demikian , pt angkutan sungai , darat , dan penyeberangan telah menyiagakan 20 kapal roro ."
ID-25620-SYSTEM-REFERENCE-BERT,"arus balik di pelabuhan bakauheni , lampung , masih lengang .
sedangkan di jalur pantura bumiayu , jawa tengah , masih banyak yang tumpah ke jalan raya .
","arus balik di sejumlah jalur utama masih lengang .
volume arus balik di bakauheni , lampung , belum memperlihatkan lonjakkan .
situasi yang sama juga terjadi di bumiayu , jawa tengah .
"
ID-25620-REFERENCE-SYSTEM-BERT,"arus balik di sejumlah jalur utama masih lengang .
volume arus balik di bakauheni , lampung , belum memperlihatkan lonjakkan .
situasi yang sama juga terjadi di bumiayu , jawa tengah .
","arus balik di pelabuhan bakauheni , lampung , masih lengang .
sedangkan di jalur pantura bumiayu , jawa tengah , masih banyak yang tumpah ke jalan raya .
"
ID-15357-SYSTEM-REFERENCE-PG,"ketua umum hipmi hariyadi b .
sukamdani meminta pemerintah melihat kenyataan di lapangan soal keadaan yang sebenarnya menyangkut pertumbuhan perekonomian negara .
pemerintah diminta melihat kenyataan di lapangan soal keadaan yang sebenarnya menyangkut pertumbuhan perekonomian negara .","kalangan pengusaha muda indonesia mengingatkan soal masalah pascakenaikan harga bbm , tdl , dan ppn .
pemerintah diimbau segera menyelesaikan masalah politik dan mengkaji ulang utang ln .
"
ID-15357-REFERENCE-SYSTEM-PG,"kalangan pengusaha muda indonesia mengingatkan soal masalah pascakenaikan harga bbm , tdl , dan ppn .
pemerintah diimbau segera menyelesaikan masalah politik dan mengkaji ulang utang ln .
","ketua umum hipmi hariyadi b .
sukamdani meminta pemerintah melihat kenyataan di lapangan soal keadaan yang sebenarnya menyangkut pertumbuhan perekonomian negara .
pemerintah diminta melihat kenyataan di lapangan soal keadaan yang sebenarnya menyangkut pertumbuhan perekonomian negara ."
ID-15357-SYSTEM-REFERENCE-BERT,"kenaikan harga bbm , tarif dasar listrk , dan pajak pertambahan nilai , membebani perekonomian indonesia .
pemerintah diminta segera mengkaji ulang utang luar negeri .
","kalangan pengusaha muda indonesia mengingatkan soal masalah pascakenaikan harga bbm , tdl , dan ppn .
pemerintah diimbau segera menyelesaikan masalah politik dan mengkaji ulang utang ln .
"
ID-15357-REFERENCE-SYSTEM-BERT,"kalangan pengusaha muda indonesia mengingatkan soal masalah pascakenaikan harga bbm , tdl , dan ppn .
pemerintah diimbau segera menyelesaikan masalah politik dan mengkaji ulang utang ln .
","kenaikan harga bbm , tarif dasar listrk , dan pajak pertambahan nilai , membebani perekonomian indonesia .
pemerintah diminta segera mengkaji ulang utang luar negeri .
"
ID-23393-SYSTEM-REFERENCE-PG,"menteri negara komunikasi dan informasi syamsul muarif meminta masyarakat pertelevisian segera menentukan persamaan penggunaan sistem digital yang dilakukan amerika serikat , eropa atau australia .
diperlukan suatu penyeragaman penggunaan sistem digital di negara-negara maju .","masyarakat pertelevisian diminta menentukan persamaan penggunaan sistem digital .
pemerintah akan membantu menciptakan iklim yang sehat dalam perkembangan pertelevisian di indonesia .
"
ID-23393-REFERENCE-SYSTEM-PG,"masyarakat pertelevisian diminta menentukan persamaan penggunaan sistem digital .
pemerintah akan membantu menciptakan iklim yang sehat dalam perkembangan pertelevisian di indonesia .
","menteri negara komunikasi dan informasi syamsul muarif meminta masyarakat pertelevisian segera menentukan persamaan penggunaan sistem digital yang dilakukan amerika serikat , eropa atau australia .
diperlukan suatu penyeragaman penggunaan sistem digital di negara-negara maju ."
ID-23393-SYSTEM-REFERENCE-BERT,"masyarakat pertelevisian diminta segera menentukan persamaan penggunaan sistem digital dalam dunia pertelevisian di indonesia .
pemerintah akan membantu menciptakan iklim yang sehat dalam perkembangan pertelevisian indonesia .
","masyarakat pertelevisian diminta menentukan persamaan penggunaan sistem digital .
pemerintah akan membantu menciptakan iklim yang sehat dalam perkembangan pertelevisian di indonesia .
"
ID-23393-REFERENCE-SYSTEM-BERT,"masyarakat pertelevisian diminta menentukan persamaan penggunaan sistem digital .
pemerintah akan membantu menciptakan iklim yang sehat dalam perkembangan pertelevisian di indonesia .
","masyarakat pertelevisian diminta segera menentukan persamaan penggunaan sistem digital dalam dunia pertelevisian di indonesia .
pemerintah akan membantu menciptakan iklim yang sehat dalam perkembangan pertelevisian indonesia .
"
ID-22050-SYSTEM-REFERENCE-PG,"hingga saat ini bin tidak menemukan indikasi keberadaan jaringan kerja kelompok al-qaeda pimpinan osama bin laden di wilayah indonesia .
as dan sekutunya mengancam negara-negara yang diduga terdapat kelompok jaringan kerja osama bin laden .","tidak ada indikasi yang menunjukkan keberadaan jaringan kelompok osama bin laden di indonesia .
aksi unjuk rasa anti-as dinilai sebagai aksi spontan sekelompok massa islam .
"
ID-22050-REFERENCE-SYSTEM-PG,"tidak ada indikasi yang menunjukkan keberadaan jaringan kelompok osama bin laden di indonesia .
aksi unjuk rasa anti-as dinilai sebagai aksi spontan sekelompok massa islam .
","hingga saat ini bin tidak menemukan indikasi keberadaan jaringan kerja kelompok al-qaeda pimpinan osama bin laden di wilayah indonesia .
as dan sekutunya mengancam negara-negara yang diduga terdapat kelompok jaringan kerja osama bin laden ."
ID-22050-SYSTEM-REFERENCE-BERT,"bin tak menemukan indikasi keberadaan jaringan kerja kelompok al - qaeda pimpinan osama bin laden di indonesia .
aksi demonstrasi yang marak belakangan ini dianggap murni gerakan spontan .
","tidak ada indikasi yang menunjukkan keberadaan jaringan kelompok osama bin laden di indonesia .
aksi unjuk rasa anti-as dinilai sebagai aksi spontan sekelompok massa islam .
"
ID-22050-REFERENCE-SYSTEM-BERT,"tidak ada indikasi yang menunjukkan keberadaan jaringan kelompok osama bin laden di indonesia .
aksi unjuk rasa anti-as dinilai sebagai aksi spontan sekelompok massa islam .
","bin tak menemukan indikasi keberadaan jaringan kerja kelompok al - qaeda pimpinan osama bin laden di indonesia .
aksi demonstrasi yang marak belakangan ini dianggap murni gerakan spontan .
"
ID-21793-SYSTEM-REFERENCE-PG,"mereka ditahan karena diduga membawa senjata tajam .
sedangkan 27 orang lainnya masih diperiksa karena terbukti membawa berbagai jenis senjata tajam seperti ketapel paku , bintang ninja dan pisau komando .
sebelumnya , 400 anggota fpi .","puluhan anggota fpi masih diperiksa kepolisian karena diketahui membawa senjata tajam .
ratusan pengunjuk rasa asal jawa tengah dibebaskan .
"
ID-21793-REFERENCE-SYSTEM-PG,"puluhan anggota fpi masih diperiksa kepolisian karena diketahui membawa senjata tajam .
ratusan pengunjuk rasa asal jawa tengah dibebaskan .
","mereka ditahan karena diduga membawa senjata tajam .
sedangkan 27 orang lainnya masih diperiksa karena terbukti membawa berbagai jenis senjata tajam seperti ketapel paku , bintang ninja dan pisau komando .
sebelumnya , 400 anggota fpi ."
ID-21793-SYSTEM-REFERENCE-BERT,"mereka ditahan karena diduga membawa senjata tajam .
ratusan anggota fpi jakarta menuntut pembebasan tanpa syarat semua pengunjuk rasa yang ditahan .
mereka kembali markas fpi di petamburan , jakarta barat .
","puluhan anggota fpi masih diperiksa kepolisian karena diketahui membawa senjata tajam .
ratusan pengunjuk rasa asal jawa tengah dibebaskan .
"
ID-21793-REFERENCE-SYSTEM-BERT,"puluhan anggota fpi masih diperiksa kepolisian karena diketahui membawa senjata tajam .
ratusan pengunjuk rasa asal jawa tengah dibebaskan .
","mereka ditahan karena diduga membawa senjata tajam .
ratusan anggota fpi jakarta menuntut pembebasan tanpa syarat semua pengunjuk rasa yang ditahan .
mereka kembali markas fpi di petamburan , jakarta barat .
"
ID-13453-SYSTEM-REFERENCE-PG,"john dodsworth diminta memberikan laporan tentang masalah amandemen uu bi kepada dewan direktur eksekutif imf di washington , as .
john kurang paham mengenai aturan pembahasan rancangan uu di indonesia .
namun , john kurang paham .","kepala imf untuk indonesia diminta memberikan laporan yang benar tentang masalah amendemen undang-undang bi .
john dinilai kurang paham mengenai aturan pembahasan rancangan uu di indonesia .
"
ID-13453-REFERENCE-SYSTEM-PG,"kepala imf untuk indonesia diminta memberikan laporan yang benar tentang masalah amendemen undang-undang bi .
john dinilai kurang paham mengenai aturan pembahasan rancangan uu di indonesia .
","john dodsworth diminta memberikan laporan tentang masalah amandemen uu bi kepada dewan direktur eksekutif imf di washington , as .
john kurang paham mengenai aturan pembahasan rancangan uu di indonesia .
namun , john kurang paham ."
ID-13453-SYSTEM-REFERENCE-BERT,"kepala perwakilan imf untuk indonesia john dodsworth diminta memberikan laporan yang sebenarnya tentang masalah amandemen uu bi kepada dewan direktur eksekutif imf di washington , as .
john dinilai salah mengambil dan menarik kesimpulan .
","kepala imf untuk indonesia diminta memberikan laporan yang benar tentang masalah amendemen undang-undang bi .
john dinilai kurang paham mengenai aturan pembahasan rancangan uu di indonesia .
"
